y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Top_degC;y_rTTan1Bot_degC;y_rTTan2Top_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
17.112337306328413;17.112337306328413;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;16.799999999999994
17.075663745232134;17.075663745232134;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;17.149999999999995
17.0396853542087;17.0396853542087;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;17.499999999999996
17.004390125475425;17.004390125475425;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;17.849999999999998
16.969764587496684;16.969764587496684;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;18.2
16.935794464291064;16.935794464291064;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;18.55
16.902470320669465;16.902470320669465;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;18.900000000000002
16.869780716048524;16.869780716048524;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;19.250000000000004
16.83771445125069;16.83771445125069;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;19.600000000000005
16.806260568503944;16.806260568503944;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;19.950000000000006
16.775408351441968;16.775408351441968;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;20.300000000000008
16.745147325104142;16.745147325104142;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;20.65000000000001
16.715463817958778;16.715463817958778;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;21.00000000000001
16.68634919244181;16.68634919244181;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;21.350000000000012
16.657793598739545;16.657793598739545;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;21.700000000000014
16.629787128285045;16.629787128285045;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;22.050000000000015
16.602320084583198;16.602320084583198;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;22.400000000000016
16.57538298321043;16.57538298321043;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;22.750000000000018
16.54896655181483;16.54896655181483;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;23.10000000000002
16.523060313938515;16.523060313938515;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;23.45000000000002
16.497653887298384;16.497653887298384;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;23.800000000000022
16.47273969441369;16.47273969441369;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;24.150000000000023
16.448308947690123;16.448308947690123;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;24.500000000000025
16.42435304394496;16.42435304394496;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;24.850000000000026
