y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Bot_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
5.050846173297696;2.285429200113313;20.0;19.5248768959742;0.0;0.0;0.0;0.0;13610
5.097258961157643;2.2963235201514505;20.0;19.524879702533006;0.0;0.0;0.0;0.0;13620
5.143876404386386;2.3071374831022515;20.0;19.524882509043852;0.0;0.0;0.0;0.0;13630
5.190695560571246;2.317870758040253;20.0;19.524885315506737;0.0;0.0;0.0;0.0;13640
5.237713494916527;2.328523019059736;20.0;19.524888121921656;0.0;0.0;0.0;0.0;13650
5.284927280262815;2.339093945239199;20.0;19.524890928288613;0.0;0.0;0.0;0.0;13660
5.3323339971062085;2.349583220606121;20.0;19.524893734607613;0.0;0.0;0.0;0.0;13670
5.379930733617381;2.35999053410192;20.0;19.52489654087865;0.0;0.0;0.0;0.0;13680
5.427714585660654;2.370315579547172;20.0;19.524899347101726;0.0;0.0;0.0;0.0;13690
5.475682656812914;2.3805580556070924;20.0;19.524902153276845;0.0;0.0;0.0;0.0;13700
5.5238320583824825;2.39071766575718;20.0;19.524904959404005;0.0;0.0;0.0;0.0;13710
5.5721599094278735;2.4007941182491828;20.0;19.52490776548321;0.0;0.0;0.0;0.0;13720
5.62066333677648;2.4107871260772336;20.0;19.524910571514457;0.0;0.0;0.0;0.0;13730
5.669339475043187;2.420696406944246;20.0;19.524913377497747;0.0;0.0;0.0;0.0;13740
5.718185466648834;2.4305216832285286;20.0;19.52491618343308;0.0;0.0;0.0;0.0;13750
5.767198461838715;2.4402626819506392;20.0;19.524918989320458;0.0;0.0;0.0;0.0;13760
5.816375618700873;2.4499191347404325;20.0;19.524921795159884;0.0;0.0;0.0;0.0;13770
5.865714103184379;2.459490777804394;20.0;19.524924600951355;0.0;0.0;0.0;0.0;13780
5.9152110891175225;2.468977351893133;20.0;19.524927406694875;0.0;0.0;0.0;0.0;13790
5.9648637582258655;2.4783786022691294;20.0;19.524930212390444;0.0;0.0;0.0;0.0;13800
6.014669300150299;2.487694278674704;20.0;19.524933018038062;0.0;0.0;0.0;0.0;13810
6.064624912464976;2.4969241353001914;20.0;19.52493582363773;0.0;0.0;0.0;0.0;13820
6.114727800695099;2.5060679307523395;20.0;19.524938629189446;0.0;0.0;0.0;0.0;13830
6.1649751783347915;2.515125428022926;20.0;19.524941434693215;0.0;0.0;0.0;0.0;13840
6.215364266864676;2.5240963944575894;20.0;19.524944240149036;0.0;0.0;0.0;0.0;13850
6.265892295769557;2.532980601724856;20.0;19.52494704555691;0.0;0.0;0.0;0.0;13860
6.3165565025559145;2.5417778257854082;20.0;19.524949850916833;0.0;0.0;0.0;0.0;13870
6.36735413276937;2.5504878468615413;20.0;19.524952656228812;0.0;0.0;0.0;0.0;13880
6.418282440012038;2.5591104494068295;20.0;19.524955461492844;0.0;0.0;0.0;0.0;13890
6.469338685959822;2.5676454220760023;20.0;19.524958266708936;0.0;0.0;0.0;0.0;13900
6.5205201403796185;2.5760925576950444;20.0;19.524961071877083;0.0;0.0;0.0;0.0;13910
6.571824081146463;2.5844516532314623;20.0;19.52496387699728;0.0;0.0;0.0;0.0;13920
6.623247794260577;2.592722509764784;20.0;19.524966682069536;0.0;0.0;0.0;0.0;13930
6.674788573864326;2.6009049324572486;20.0;19.52496948709385;0.0;0.0;0.0;0.0;13940
6.72644372225916;2.6089987305247098;20.0;19.52497229207022;0.0;0.0;0.0;0.0;13950
6.778210549922393;2.617003717207706;20.0;19.524975096998652;0.0;0.0;0.0;0.0;13960
6.830086375523977;2.624919709742765;20.0;19.524977901879144;0.0;0.0;0.0;0.0;13970
6.882068525943161;2.6327465293338754;20.0;19.524980706711702;0.0;0.0;0.0;0.0;13980
6.934154336285081;2.6404840011241704;20.0;19.52498351149632;0.0;0.0;0.0;0.0;13990
6.9863411498972825;2.648131954167804;20.0;19.524986316232997;0.0;0.0;0.0;0.0;14000
7.038626318386171;2.655690221402014;20.0;19.52498912092174;0.0;0.0;0.0;0.0;14010
7.091007201633359;2.6631586396193807;20.0;19.524991925562542;0.0;0.0;0.0;0.0;14020
7.143481167811996;2.6705370494402403;20.0;19.524994730155413;0.0;0.0;0.0;0.0;14030
7.1960455934029275;2.677825295285358;20.0;19.524997534700347;0.0;0.0;0.0;0.0;14040
7.248697863210905;2.6850232253487234;20.0;19.525000339197344;0.0;0.0;0.0;0.0;14050
7.30143537038064;2.6921306915705734;20.0;19.525003143646412;0.0;0.0;0.0;0.0;14060
7.35425551641276;2.6991475496105473;20.0;19.525005948047546;0.0;0.0;0.0;0.0;14070
7.407155711179801;2.7060736588210887;20.0;19.525008752400748;0.0;0.0;0.0;0.0;14080
7.460133372941988;2.7129088822209964;20.0;19.525011556706016;0.0;0.0;0.0;0.0;14090
7.51318592836308;2.719653086469147;20.0;19.525014360963354;0.0;0.0;0.0;0.0;14100
7.566310812526048;2.7263061418384105;20.0;19.525017165172763;0.0;0.0;0.0;0.0;14110
7.619505468948719;2.7328679221897443;20.0;19.52501996933424;0.0;0.0;0.0;0.0;14120
7.672767349599312;2.7393383049464584;20.0;19.525022773447795;0.0;0.0;0.0;0.0;14130
7.726093914911993;2.745717171068667;20.0;19.525025577513418;0.0;0.0;0.0;0.0;14140
7.779482633802219;2.7520044050278982;20.0;19.52502838153111;0.0;0.0;0.0;0.0;14150
7.8329309836821865;2.7581998947818915;20.0;19.525031185500882;0.0;0.0;0.0;0.0;14160
7.886436450476017;2.764303531749549;20.0;19.525033989422724;0.0;0.0;0.0;0.0;14170
