y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Top_degC;y_rTTan1Bot_degC;y_rTTan2Top_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
-2.1714464482784592;-0.7850882413622458;19.999999992378434;19.999999989115963;19.968313091275945;17.447671233331278;0.0;0.0;0.0;0.0;347.200000000003
-2.2968587956124793;-0.9350077277276796;19.999999992361438;19.99999998908845;19.96824346581832;17.447575820235215;0.0;0.0;0.0;0.0;347.550000000003
-2.420012710776348;-1.0822355582513978;19.999999992344442;19.99999998906094;19.96817384360031;17.447497823389995;0.0;0.0;0.0;0.0;347.90000000000305
-2.5409482859931813;-1.2268194848070948;19.999999992327503;19.999999989033427;19.968104224574518;17.4474336597429;0.0;0.0;0.0;0.0;348.25000000000307
-2.6597049063842064;-1.3688064169296013;19.999999992310563;19.999999989005914;19.968034608702567;17.447380757743986;0.0;0.0;0.0;0.0;348.6000000000031
-2.7763212605840977;-1.5082424344604988;19.999999992293567;19.999999988978402;19.967964995953366;17.447337151137617;0.0;0.0;0.0;0.0;348.9500000000031
-2.89083537600402;-1.6451728295551789;19.999999992276628;19.999999988950947;19.967895386299006;17.44730107139509;0.0;0.0;0.0;0.0;349.30000000000314
-3.003284573473991;-1.779642052650729;19.99999999225963;19.999999988923435;19.967825779719306;17.44727142923489;0.0;0.0;0.0;0.0;349.65000000000316
-3.1137055316876854;-1.911693789235926;19.999999992242692;19.999999988895922;19.967756176196076;17.44724727700958;0.0;0.0;0.0;0.0;350.0000000000032
-3.2221342658778553;-2.041370934448082;19.999999992225753;19.999999988868467;19.967686575714936;17.447227980170624;0.0;0.0;0.0;0.0;350.3500000000032
-3.328606085703882;-2.1687155429065683;19.999999992208757;19.999999988840955;19.967616978269064;17.44721353574556;0.0;0.0;0.0;0.0;350.70000000000323
-3.43315581698522;-2.2937690928540064;19.999999992191817;19.9999999888135;19.967547383841975;17.44720304765076;0.0;0.0;0.0;0.0;351.05000000000325
-3.535817628134396;-2.4165722793933355;19.999999992174878;19.999999988785987;19.967477792420766;17.447195901597752;0.0;0.0;0.0;0.0;351.4000000000033
-3.636624944377388;-2.537164912302785;19.999999992157882;19.999999988758532;19.96740820400254;17.447192340730794;0.0;0.0;0.0;0.0;351.7500000000033
-3.7356108151994363;-2.6555863537573714;19.999999992140943;19.999999988731076;19.967338618574445;17.447191649638114;0.0;0.0;0.0;0.0;352.1000000000033
